HTR	start	end	gene	Identifying_annotation	SRG_type
SMF134:HTR34	319992	320447	g6403.t1	ENOG503NY7U	PLP
AF13:HTR24	19860	24647	g6545.t1	ENOG503NY7U	PLP
SMF134:HTR9	312437	315653	g6658.t1	ENOG503NY7U	PLP
SMF134:HTR17	1547	11243	g6848.t1	PF20255	DUF6066
KBP3:HTR28	453512	463043	g7721.t1	PF20255	DUF6066
KBP3:HTR28	563538	573251	g7756.t1	PF20255	DUF6066
KBP3:HTR28	726527	728546	g7814.t1	ENOG503NY7U	PLP
KBP3:HTR28	773330	774304	g7833.t1	ENOG503NY7U	PLP
KBP3:HTR28	1303378	1312817	g7997.t1	PF20255	DUF6066
A5P1:HTR3	74119	77632	g8469.t1	ENOG503NY7U	PLP
A5P1:HTR3	32623	33222	NA	starfish	DUF3435
A5P1:HTR12	1362	4329	NA	starfish	DUF3435
A5P1:HTR19	54820	57921	NA	starfish	DUF3435
A5P1:HTR27	39806	40678	NA	starfish	DUF3435
AF13:HTR12	576	2870	NA	starfish	DUF3435
AF13:HTR23	74647	75519	NA	starfish	DUF3435
CA14:HTR11	53908	57009	NA	starfish	DUF3435
CA14:HTR18	29581	32548	NA	starfish	DUF3435
CA14:HTR23	12638	13510	NA	starfish	DUF3435
CA14:HTR26	145827	146426	NA	starfish	DUF3435
NRRL3357-2:HTR13	872	3974	NA	starfish	DUF3435
NRRL3357-2:HTR26	39405	40277	NA	starfish	DUF3435
NRRL3357:HTR12	799	3901	NA	starfish	DUF3435
NRRL3357:HTR22	12651	13523	NA	starfish	DUF3435
BCC7051:HTR3	970	4518	NA	starfish	DUF3435
BCC7051:HTR29	29356	32323	NA	starfish	DUF3435
KBP3:HTR9	82	3630	NA	starfish	DUF3435
KBP3:HTR16	173367	173966	NA	starfish	DUF3435
KBP3:HTR22	1045	4012	NA	starfish	DUF3435
KSS2:HTR12	118	3666	NA	starfish	DUF3435
KSS2:HTR21	1271	4238	NA	starfish	DUF3435
RIB40:HTR8	627	4175	NA	starfish	DUF3435
RIB40:HTR19	938	3905	NA	starfish	DUF3435
RIB40:HTR20	12773	13645	NA	starfish	DUF3435
SU-16:HTR8	756	4304	NA	starfish	DUF3435
SU-16:HTR19	1263	4230	NA	starfish	DUF3435
MRI410:HTR2	70884	72591	NA	starfish	DUF3435
MRI410:HTR13	4211	4674	NA	starfish	DUF3435
SMF134:HTR29	266850	267517	NA	starfish	DUF3435
A1160:HTR13	26222	28919	g1729.t1	IPR021842	DUF3435
A1160:HTR13	43367	46718	g1739.t1	IPR022198	DUF3723
A1160:HTR13	76154	77546	g1752.t1	IPR001005	MYB/SANT
A1160:HTR13	104692	107934	g1766.t1	IPR022198	DUF3723
A1160:HTR14	89780	94430	g1055.t1	IPR022198	DUF3723
A1160:HTR14	125685	128249	g1067.t1	IPR021842	DUF3435
A1160:HTR16	38511	41863	g762.t1	IPR022198	DUF3723
A1160:HTR16	52509	55059	g769.t1	IPR013087,IPR021842	DUF3435
A1160:HTR17	3096	5660	g1889.t1	IPR021842	DUF3435
A1160:HTR19	151299	153967	g128.t1	IPR021842	DUF3435
A1160:HTR22	190825	193390	g1385.t1	IPR021842	DUF3435
A1160:HTR24	24504	27214	g1502.t1	IPR011010,IPR021842	DUF3435
A1160:HTR24	134077	135384	g1535.t1	IPR001005,IPR009057	MYB/SANT
A1160:HTR4	4	2737	g1683.t1	IPR021842	DUF3435
A1160:HTR4	3482	5983	g1684.t1	IPR022198	DUF3723
A1160:HTR4	56765	58733	g1705.t1	IPR013087,IPR021842	DUF3435
A1160:HTR4	67428	70623	g1710.t1	IPR001005,IPR009057	MYB/SANT
A1160:HTR5	48290	50474	g655.t1	IPR021842	DUF3435
A1160:HTR8	3563	6125	g719.t1	IPR021842	DUF3435
A1160:HTR8	25656	30292	g725.t1	IPR022198	DUF3723
A1160:HTR8	45021	48726	g733.t1	IPR021842	DUF3435
A1160:HTR8	57068	58459	g739.t1	IPR001005,IPR009057	MYB/SANT
A1160:HTR8	64082	66154	g744.t1	IPR001005,IPR009057	MYB/SANT
A1160:HTR9	1120	3786	g683.t1	IPR021842	DUF3435
A1160:HTR9	89016	91824	g718.t1	IPR001005,IPR009057	MYB/SANT
Af293:HTR1	287037	292108	g878.t1	IPR022198	DUF3723
Af293:HTR1	325118	328217	g893.t1	IPR021842	DUF3435
Af293:HTR14	5658	7050	g132.t1	IPR001005	MYB/SANT
Af293:HTR14	36540	39891	g145.t1	IPR022198	DUF3723
Af293:HTR14	54339	57036	g155.t1	IPR021842	DUF3435
Af293:HTR18	880	3548	g1135.t1	IPR021842	DUF3435
Af293:HTR21	37877	41993	g181.t1	IPR022198	DUF3723
Af293:HTR21	168066	168523	g226.t1	IPR013087,IPR021842	DUF3435
Af293:HTR21	168853	169363	g227.t1	IPR021842	DUF3435
Af293:HTR21	182438	186818	g234.t1	IPR022198	DUF3723
Af293:HTR23	1356	3199	g1072.t1	IPR021842	DUF3435
Af293:HTR23	29016	32258	g1084.t1	IPR022198	DUF3723
Af293:HTR3	27347	30695	g1830.t1	IPR022198	DUF3723
Af293:HTR3	54256	56953	g1843.t1	IPR021842	DUF3435
Af293:HTR7	36408	39089	g588.t1	IPR021842	DUF3435
Afir964:HTR12	24126	26692	g1219.t1	IPR013087,IPR021842	DUF3435
Afir964:HTR18	27450	27959	g398.t1	IPR001005,IPR009057	MYB/SANT
Afir964:HTR8	774	3460	g1806.t1	IPR013087,IPR021842	DUF3435
Afir964:HTR8	57030	58343	g1818.t1	IPR001005,IPR009057	MYB/SANT
C6:HTR10	12122	13461	g1473.t1	IPR021842	DUF3435
C6:HTR10	13561	14688	g1474.t1	IPR013087,IPR021842	DUF3435
C6:HTR12	1214	3900	g1774.t1	IPR013087,IPR021842	DUF3435
C6:HTR14	90520	91917	g1804.t1	IPR001005,IPR009057	MYB/SANT
C6:HTR19	23347	25913	g445.t1	IPR013087,IPR021842	DUF3435
C6:HTR2	17645	20195	g939.t1	IPR013087,IPR021842	DUF3435
C6:HTR2	30302	33654	g945.t1	IPR022198	DUF3723
C6:HTR20	18397	19964	g964.t1	IPR021842	DUF3435
C87:HTR13	46	2560	g915.t1	IPR021842	DUF3435
C87:HTR2	1223	3784	g1182.t1	IPR021842	DUF3435
C87:HTR2	35002	38198	g1195.t1	IPR022198	DUF3723
C87:HTR2	38383	39647	g1196.t1	IPR022198	DUF3723
C87:HTR9	52056	55293	g1669.t1	IPR022198	DUF3723
C87:HTR9	81067	82874	g1682.t1	IPR021842	DUF3435
E142:HTR1	10816	12123	g1257.t1	IPR001005,IPR009057	MYB/SANT
E142:HTR1	118966	121676	g1289.t1	IPR011010,IPR021842	DUF3435
E142:HTR3	25605	27789	g1244.t1	IPR021842	DUF3435
E142:HTR7	51620	54862	g1630.t1	IPR022198	DUF3723
E142:HTR7	80676	82519	g1642.t1	IPR021842	DUF3435
Af293:HTR23	55410	58426	g1095.t1	ENOG503NY7U	PLP
A1160:HTR22	49997	53173	g1339.t1	ENOG503NY7U	PLP
A1160:HTR22	153223	162781	g1374.t1	PF20255	DUF6066
E142:HTR7	31379	34395	g1620.t1	ENOG503NY7U	PLP
C87:HTR9	31835	34850	g1659.t1	ENOG503NY7U	PLP
A1160:HTR4	12434	15858	g1688.t1	ENOG503NY7U	PLP
A1160:HTR13	84451	87467	g1756.t1	ENOG503NY7U	PLP
A1160:HTR17	281815	291373	g1992.t1	PF20255	DUF6066
Af293:HTR1	226066	229118	g860.t1	ENOG503NY7U	PLP
Af293:HTR1	390776	393575	NA	starfish	DUF3435
Af293:HTR7	81104	84579	NA	starfish	DUF3435
Af293:HTR8	25486	27376	NA	starfish	DUF3435
Af293:HTR8	75400	77387	NA	starfish	DUF3435
Afir964:HTR3	15411	16338	NA	starfish	DUF3435
Afir964:HTR15	1756	2474	NA	starfish	DUF3435
C6:HTR4	47974	48901	NA	starfish	DUF3435
C6:HTR10	134229	134947	NA	starfish	DUF3435
C87:HTR5	15888	16817	NA	starfish	DUF3435
C87:HTR13	44442	47869	NA	starfish	DUF3435
C2-2:HTR38	32690	35213	g134.t1	IPR022198	DUF3723
H915-1:HTR2	50372	53042	g2184.t1	IPR011010,IPR013087,IPR021842	DUF3435
H915-1:HTR2	56061	58623	g2185.t1	IPR021842	DUF3435
H915-1:HTR2	163286	165425	g2215.t1	IPR022198	DUF3723
H915-1:HTR2	201175	203678	g2225.t1	IPR021842	DUF3435
H915-1:HTR36	50702	53536	g7746.t1	IPR021842	DUF3435
H915-1:HTR64	50307	52897	g8800.t1	IPR022198	DUF3723
H915-1:HTR64	105035	106543	g8808.t1	IPR013087,IPR021842	DUF3435
IFM58123:HTR14	99155	101419	g7547.t1	IPR011010,IPR013087,IPR013762,IPR021842	DUF3435
IFM58123:HTR20	39677	42277	g12365.t1	IPR022198	DUF3723
IFM58123:HTR20	70816	73271	g12374.t1	IPR013087,IPR021842	DUF3435
IFM58123:HTR32	91133	93733	g5981.t1	IPR022198	DUF3723
IFM58123:HTR35	75919	78756	g5589.t1	IPR021842	DUF3435
IFM58123:HTR45	37006	38153	g13408.t1	IPR001005	MYB/SANT
IFM58123:HTR45	197033	197747	g13457.t1	IPR021842	DUF3435
IFM58123:HTR45	333253	334391	g13500.t1	IPR001005	MYB/SANT
IFM58123:HTR52	313914	315134	g11860.t1	IPR001005	MYB/SANT
IFM58123:HTR55	55073	57336	g15468.t1	IPR011010,IPR013087,IPR013762,IPR021842	DUF3435
IFM58123:HTR55	108927	110966	g15490.t1	IPR022198	DUF3723
IFM58123:HTR55	239862	241901	g15536.t1	IPR022198	DUF3723
IFM58123:HTR55	325426	327465	g15563.t1	IPR022198	DUF3723
IFM58123:HTR55	392404	396250	g15585.t1	IPR021842	DUF3435
IFM58123:HTR56	46935	48973	g533.t1	IPR022198	DUF3723
IFM58123:HTR58	50272	53106	g14279.t1	IPR021842	DUF3435
IFM58123:HTR66	48503	53314	g9464.t1	IPR022198	DUF3723
IFM58123:HTR66	198576	201140	g9508.t1	IPR021842	DUF3435
IFM58123:HTR71	65921	68376	g11660.t1	IPR013087,IPR021842	DUF3435
IFO4308:HTR12	184872	187709	g4608.t1	IPR011010,IPR021842	DUF3435
IFO4308:HTR12	200095	202681	g4610.t1	IPR021842	DUF3435
IFO4308:HTR15	104110	106148	g2087.t1	IPR022198	DUF3723
IFO4308:HTR15	212483	215018	g2127.t1	IPR013087,IPR021842	DUF3435
IFO4308:HTR15	218835	219924	g2128.t1	IPR021842	DUF3435
IFO4308:HTR15	276681	278720	g2144.t1	IPR022198	DUF3723
IFO4308:HTR15	329158	331421	g2164.t1	IPR011010,IPR013087,IPR013762,IPR021842	DUF3435
IFO4308:HTR23	48339	50706	g6133.t1	IPR022198	DUF3723
IFO4308:HTR23	395311	396786	g6268.t1	IPR022198	DUF3723
IFO4308:HTR23	547341	549707	g6324.t1	IPR022198	DUF3723
IFO4308:HTR23	657024	658338	g6363.t1	IPR001005	MYB/SANT
IFO4308:HTR23	660200	662607	g6364.t1	IPR021842	DUF3435
IFO4308:HTR23	1023958	1025326	g6492.t1	IPR022198	DUF3723
IFO4308:HTR23	1147162	1149529	g6547.t1	IPR022198	DUF3723
IFO4308:HTR23	1404216	1406778	g6642.t1	IPR021842	DUF3435
IFO4308:HTR30	10186	13011	g10543.t1	IPR021842	DUF3435
IFO4308:HTR30	16093	19252	g10544.t1	IPR022198	DUF3723
JA-B-2022:HTR25	7826	9334	g15623.t1	IPR013087,IPR021842	DUF3435
JA-B-2022:HTR25	61464	64054	g15631.t1	IPR022198	DUF3723
JA-B-2022:HTR40	16148	18651	g6700.t1	IPR021842	DUF3435
JA-B-2022:HTR40	59485	61576	g6710.t1	IPR022198	DUF3723
JA-B-2022:HTR62	47669	50231	g5645.t1	IPR021842	DUF3435
JA-B-2022:HTR62	53250	55920	g5646.t1	IPR011010,IPR013087,IPR021842	DUF3435
KJC3:HTR1	11495	14058	g2893.t1	IPR021842	DUF3435
KJC3:HTR1	134481	139292	g2934.t1	IPR022198	DUF3723
KJC3:HTR21	1626	4296	g8030.t1	IPR011010,IPR013087,IPR021842	DUF3435
KJC3:HTR21	314606	315974	g8146.t1	IPR022198	DUF3723
KJC3:HTR21	714183	715551	g8290.t1	IPR022198	DUF3723
KJC3:HTR21	797732	800294	g8324.t1	IPR021842	DUF3435
KJC3:HTR21	802606	805276	g8325.t1	IPR011010,IPR013087,IPR021842	DUF3435
KJC3:HTR23	45056	47380	g4151.t1	IPR021842	DUF3435
KJC3:HTR23	51278	54048	g4152.t1	IPR022198	DUF3723
KJC3:HTR30	1097	3659	g9213.t1	IPR021842	DUF3435
KJC3:HTR30	146910	149277	g9271.t1	IPR022198	DUF3723
KJC3:HTR30	272530	274896	g9305.t1	IPR022198	DUF3723
KJC3:HTR30	329397	332693	g9325.t1	IPR022198	DUF3723
KJC3:HTR30	419141	421508	g9359.t1	IPR022198	DUF3723
KJC3:HTR30	525837	528674	g9409.t1	IPR021842	DUF3435
KJC3:HTR30	564745	568054	g9421.t1	IPR022198	DUF3723
KJC3:HTR49	341864	344231	g1732.t1	IPR022198	DUF3723
KJC3:HTR49	388804	390683	g1745.t1	IPR001005	MYB/SANT
KJC3:HTR49	499432	502089	g1780.t1	IPR021842	DUF3435
KJC3:HTR49	562538	563377	g1802.t1	IPR001005	MYB/SANT
KJC3:HTR49	697994	700360	g1852.t1	IPR022198	DUF3723
KJC3:HTR49	775941	778312	g1880.t1	IPR022198	DUF3723
KJC3:HTR49	808328	810890	g1894.t1	IPR021842	DUF3435
KJC3:HTR49	839887	841978	g1901.t1	IPR022198	DUF3723
KJC3:HTR49	943708	946270	g1929.t1	IPR021842	DUF3435
KJC3:HTR5	79714	81752	g5009.t1	IPR022198	DUF3723
KJC3:HTR5	193223	194915	g5044.t1	IPR021842	DUF3435
KJC3:HTR5	423622	425660	g5119.t1	IPR022198	DUF3723
KJC3:HTR5	495391	497654	g5145.t1	IPR011010,IPR013087,IPR013762,IPR021842	DUF3435
KJC3:HTR54	108637	111461	g13898.t1	IPR022198	DUF3723
KJC3:HTR54	112059	114718	g13899.t1	IPR021842	DUF3435
KJC3:HTR61	272841	277487	g10885.t1	IPR022198	DUF3723
KJC3:HTR61	328349	331926	g10911.t1	IPR021842	DUF3435
KJC3:HTR70	134669	137021	g3175.t1	IPR022198	DUF3723
KJC3:HTR70	166828	168868	g3189.t1	IPR021842	DUF3435
KJC3:HTR70	171101	172415	g3190.t1	IPR001005	MYB/SANT
KJC3:HTR70	282281	284647	g3222.t1	IPR022198	DUF3723
KJC3:HTR71	17341	19203	g10385.t1	IPR022198	DUF3723
KJC3:HTR72	224522	225130	g12761.t1	IPR001005	MYB/SANT
KJC3:HTR72	261605	262213	g12775.t1	IPR021842	DUF3435
KJC3:HTR74	52248	54621	g13179.t1	IPR022198	DUF3723
KJC3:HTR74	81923	83398	g13187.t1	IPR022198	DUF3723
KJC3:HTR75	227543	228151	g12200.t1	IPR001005	MYB/SANT
KJC3:HTR75	260662	263029	g12216.t1	IPR022198	DUF3723
KYF3:HTR37	104587	106635	g15756.t1	IPR021842	DUF3435
KYF3:HTR37	237632	239999	g15799.t1	IPR022198	DUF3723
KYF3:HTR37	338637	339245	g15849.t1	IPR001005	MYB/SANT
KYF3:HTR40	16752	19255	g366.t1	IPR021842	DUF3435
KYF3:HTR40	60050	62189	g375.t1	IPR022198	DUF3723
KYF3:HTR40	166855	169417	g405.t1	IPR021842	DUF3435
KYF3:HTR40	172436	175106	g406.t1	IPR011010,IPR013087,IPR021842	DUF3435
KYF3:HTR55	116331	118895	g3615.t1	IPR021842	DUF3435
KYF3:HTR55	363187	367412	g3694.t1	IPR022198	DUF3723
KYF3:HTR55	512868	515702	g3738.t1	IPR021842	DUF3435
KYF3:HTR61	36528	39090	g14632.t1	IPR021842	DUF3435
KYF3:HTR61	328577	329903	g14741.t1	IPR011010,IPR013762,IPR021842	DUF3435
KYF3:HTR61	368494	370861	g14753.t1	IPR022198	DUF3723
KYF3:HTR61	439893	443189	g14777.t1	IPR022198	DUF3723
KYF3:HTR61	498340	500902	g14796.t1	IPR021842	DUF3435
KYF3:HTR62	289783	292150	g8580.t1	IPR022198	DUF3723
KYF3:HTR62	415036	417402	g8615.t1	IPR022198	DUF3723
KYF3:HTR62	711968	714335	g8717.t1	IPR022198	DUF3723
RIB2601:HTR12	163824	166661	g5464.t1	IPR011010,IPR021842	DUF3435
RIB2601:HTR12	179038	181624	g5466.t1	IPR021842	DUF3435
WU-2020:HTR1	50662	53332	g5677.t1	IPR011010,IPR013087,IPR021842	DUF3435
WU-2020:HTR1	56351	58913	g5678.t1	IPR021842	DUF3435
WU-2020:HTR1	163577	165716	g5708.t1	IPR022198	DUF3723
WU-2020:HTR1	201427	203930	g5718.t1	IPR021842	DUF3435
WU-2020:HTR18	140442	142705	g14546.t1	IPR011010,IPR013087,IPR013762,IPR021842	DUF3435
WU-2020:HTR18	206315	208353	g14571.t1	IPR022198	DUF3723
WU-2020:HTR58	3242	6076	g9702.t1	IPR021842	DUF3435
WU-2020:HTR65	70024	70721	g13299.t1	IPR022198	DUF3723
WU-2020:HTR65	70742	73153	g13300.t1	IPR022198	DUF3723
WU-2020:HTR9	7700	9208	g13325.t1	IPR013087,IPR021842	DUF3435
WU-2020:HTR9	55000	58309	g13340.t1	IPR022198	DUF3723
WU-2020:HTR9	82905	85742	g13352.t1	IPR021842	DUF3435
WU-2020:HTR9	112696	115286	g13356.t1	IPR022198	DUF3723
KJC3:HTR71	12573	15763	g10383.t1	ENOG503NY7U	PLP
KJC3:HTR71	108862	112052	g10421.t1	ENOG503NY7U	PLP
KJC3:HTR61	104036	107231	g10824.t1	ENOG503NY7U	PLP
IFM58123:HTR71	94024	97136	g11668.t1	ENOG503NY7U	PLP
IFM58123:HTR52	129167	131602	g11800.t1	ENOG503NY7U	PLP
KJC3:HTR75	255875	259065	g12215.t1	ENOG503NY7U	PLP
IFM58123:HTR39	15528	25263	g12311.t1	PF20255	DUF6066
IFM58123:HTR20	51579	54690	g12369.t1	ENOG503NY7U	PLP
JA-B-2022:HTR11	15239	24974	g12393.t1	PF20255	DUF6066
KJC3:HTR72	297121	297666	g12787.t1	PF20255	DUF6066
WU-2020:HTR65	42133	51716	g13292.t1	PF20255	DUF6066
WU-2020:HTR9	26383	26844	g13330.t1	ENOG503NY7U	PLP
KJC3:HTR54	82243	85773	g13890.t1	ENOG503NY7U	PLP
WU-2020:HTR18	268811	272210	g14594.t1	ENOG503NY7U	PLP
KYF3:HTR61	372393	375532	g14755.t1	ENOG503NY7U	PLP
KYF3:HTR37	241578	244768	g15801.t1	ENOG503NY7U	PLP
KYF3:HTR37	294876	295832	g15827.t1	ENOG503NY7U	PLP
IFM58123:HTR34	65	2144	g15903.t1	ENOG503NY7U	PLP
KJC3:HTR49	345823	349012	g1734.t1	ENOG503NY7U	PLP
KJC3:HTR49	749729	750274	g1872.t1	PF20255	DUF6066
KJC3:HTR49	771271	774410	g1878.t1	ENOG503NY7U	PLP
KJC3:HTR49	843565	846195	g1903.t1	ENOG503NY7U	PLP
KJC3:HTR49	846361	846714	g1904.t1	ENOG503NY7U	PLP
IFO4308:HTR15	173725	177124	g2112.t1	ENOG503NY7U	PLP
H915-1:HTR2	158550	158903	g2212.t1	ENOG503NY7U	PLP
H915-1:HTR2	159069	161699	g2213.t1	ENOG503NY7U	PLP
KJC3:HTR1	61084	64256	g2909.t1	ENOG503NY7U	PLP
KJC3:HTR70	129948	133138	g3173.t1	ENOG503NY7U	PLP
KJC3:HTR70	286240	288036	g3224.t1	ENOG503NY7U	PLP
KJC3:HTR70	288384	289385	g3225.t1	ENOG503NY7U	PLP
WU-2223L:HTR47	50016	59599	g343.t1	PF20255	DUF6066
KYF3:HTR40	63776	66406	g377.t1	ENOG503NY7U	PLP
KYF3:HTR40	66572	66925	g378.t1	ENOG503NY7U	PLP
KJC3:HTR23	88357	91887	g4167.t1	ENOG503NY7U	PLP
KJC3:HTR5	148325	151725	g5033.t1	ENOG503NY7U	PLP
KJC3:HTR5	169682	179265	g5040.t1	PF20255	DUF6066
KJC3:HTR5	348345	351745	g5092.t1	ENOG503NY7U	PLP
WU-2020:HTR1	158841	159194	g5705.t1	ENOG503NY7U	PLP
WU-2020:HTR1	159360	161990	g5706.t1	ENOG503NY7U	PLP
IFM58123:HTR16	2899	3120	g5723.t1	ENOG503NY7U	PLP
IFM58123:HTR16	3174	6296	g5724.t1	ENOG503NY7U	PLP
IFM58123:HTR16	50371	59954	g5739.t1	PF20255	DUF6066
IFM58123:HTR16	77588	80988	g5746.t1	ENOG503NY7U	PLP
IFM58123:HTR32	103154	104403	g5985.t1	ENOG503NY7U	PLP
KJC3:HTR73	8648	12643	g606.t1	PF20255	DUF6066
IFM58123:HTR73	45004	45798	g6109.t1	ENOG503NY7U	PLP
IFM58123:HTR73	45949	47441	g6110.t1	ENOG503NY7U	PLP
IFO4308:HTR23	52289	55479	g6135.t1	ENOG503NY7U	PLP
IFO4308:HTR23	542625	545773	g6322.t1	ENOG503NY7U	PLP
IFO4308:HTR23	745061	748455	g6392.t1	ENOG503NY7U	PLP
KJC3:HTR73	101251	104642	g640.t1	ENOG503NY7U	PLP
IFO4308:HTR23	1052072	1055220	g6506.t1	ENOG503NY7U	PLP
IFO4308:HTR23	1142469	1145608	g6545.t1	ENOG503NY7U	PLP
IFO4308:HTR23	1228296	1232291	g6578.t1	PF20255	DUF6066
IFO4308:HTR23	1353553	1356944	g6624.t1	ENOG503NY7U	PLP
JA-B-2022:HTR40	63163	65793	g6712.t1	ENOG503NY7U	PLP
JA-B-2022:HTR40	65959	66312	g6713.t1	ENOG503NY7U	PLP
WU-2223L:HTR18	68338	69749	g790.t1	ENOG503NY7U	PLP
KJC3:HTR21	56317	58548	g8055.t1	PF20255	DUF6066
KJC3:HTR21	342717	345865	g8160.t1	ENOG503NY7U	PLP
KJC3:HTR21	709490	712629	g8288.t1	ENOG503NY7U	PLP
KYF3:HTR62	326011	326525	g8590.t1	ENOG503NY7U	PLP
KYF3:HTR62	410275	413462	g8613.t1	ENOG503NY7U	PLP
KYF3:HTR62	707186	710376	g8716.t1	ENOG503NY7U	PLP
KJC3:HTR30	183143	183657	g9281.t1	ENOG503NY7U	PLP
KJC3:HTR30	267770	270956	g9303.t1	ENOG503NY7U	PLP
KJC3:HTR30	414372	417562	g9357.t1	ENOG503NY7U	PLP
KJC3:HTR30	437093	438049	g9370.t1	ENOG503NY7U	PLP
IFM58123:HTR66	138124	141296	g9489.t1	ENOG503NY7U	PLP
IFM58123:HTR30	5356	6867	NA	starfish	DUF3435
IFM58123:HTR47	5549	6728	NA	starfish	DUF3435
IFM58123:HTR53	40648	41775	NA	starfish	DUF3435
IFM58123:HTR55	76702	77882	NA	starfish	DUF3435
IFM58123:HTR55	201531	202634	NA	starfish	DUF3435
IFM58123:HTR56	9119	10299	NA	starfish	DUF3435
IFM58123:HTR72	93384	94564	NA	starfish	DUF3435
IFO4308:HTR15	52463	53267	NA	starfish	DUF3435
IFO4308:HTR15	59671	59997	NA	starfish	DUF3435
H915-1:HTR28	35164	35943	NA	starfish	DUF3435
JA-B-2022:HTR23	34946	35724	NA	starfish	DUF3435
KJC3:HTR49	303494	304591	NA	starfish	DUF3435
KJC3:HTR49	721177	721374	NA	starfish	DUF3435
KJC3:HTR59	62142	63546	NA	starfish	DUF3435
KJC3:HTR69	184876	187004	NA	starfish	DUF3435
KYF3:HTR7	74099	74877	NA	starfish	DUF3435
WU-2020:HTR36	34397	35176	NA	starfish	DUF3435
WU-2223L:HTR13	17775	18462	NA	starfish	DUF3435
WU-2223L:HTR18	96481	97681	NA	starfish	DUF3435
WU-2223L:HTR29	161580	162232	NA	starfish	DUF3435
DSM62840:HTR11	1313	4828	g6968.t1	IPR021842	DUF3435
DSM62840:HTR26	50928	51647	g2371.t1	IPR022198	DUF3723
DSM62840:HTR26	57632	60022	g2377.t1	IPR022198	DUF3723
DSM62840:HTR31	2724	3995	g10043.t1	IPR001005	MYB/SANT
DSM62840:HTR34	53661	56212	g5576.t1	IPR013087,IPR021842	DUF3435
DSM62840:HTR43	308	3748	g3608.t1	IPR021842	DUF3435
DSM62840:HTR48	95998	97045	g2094.t1	IPR022198	DUF3723
DSM62840:HTR50	45284	47171	g5850.t1	IPR021842	DUF3435
DSM62840:HTR50	73894	76056	g5862.t1	IPR021842	DUF3435
DSM62840:HTR55	6491	8642	g1437.t1	IPR001005,IPR009057	MYB/SANT
DSM62840:HTR56	55426	57071	g132.t1	IPR022198	DUF3723
DSM62840:HTR56	58033	60446	g134.t1	IPR021842	DUF3435
DSM62840:HTR56	83788	85190	g142.t1	IPR021842	DUF3435
DSM62840:HTR7	48490	49317	g10239.t1	IPR022198	DUF3723
DSM62840:HTR9	36881	38195	g9960.t1	IPR022198	DUF3723
DSM62840:HTR9	38323	38712	g9961.t1	IPR022198	DUF3723
IBT35385:HTR83	206192	208537	g11013.t1	IPR022198	DUF3723
IBT35385:HTR83	224075	227566	g11019.t1	IPR021842	DUF3435
IBT35385:HTR86	204193	206697	g3476.t1	IPR013087,IPR021842	DUF3435
IBT35385:HTR86	216301	217659	g3480.t1	IPR022198	DUF3723
IBT35385:HTR86	217692	217946	g3481.t1	IPR022198	DUF3723
IBT35385:HTR86	217976	218765	g3482.t1	IPR022198	DUF3723
IBT35385:HTR86	228111	228397	g3488.t1	IPR001005,IPR009057	MYB/SANT
PdW03:HTR11	34354	34743	g9216.t1	IPR022198	DUF3723
PdW03:HTR11	34871	35644	g9217.t1	IPR022198	DUF3723
PdW03:HTR13	55775	56602	g10478.t1	IPR022198	DUF3723
PdW03:HTR14	45381	46910	g2678.t1	IPR021842	DUF3435
PdW03:HTR14	76936	78334	g2688.t1	IPR021842	DUF3435
PdW03:HTR14	79296	80942	g2690.t1	IPR022198	DUF3723
PdW03:HTR15	67300	69451	g7257.t1	IPR001005,IPR009057	MYB/SANT
PdW03:HTR29	32166	33889	g2331.t1	IPR013087,IPR021842	DUF3435
PdW03:HTR32	65945	67216	g5612.t1	IPR001005,IPR009057	MYB/SANT
PdW03:HTR50	34664	37426	g1420.t1	IPR021842	DUF3435
PdW03:HTR53	64292	67732	g10826.t1	IPR021842	DUF3435
PdW03:HTR62	2505	4667	g6909.t1	IPR021842	DUF3435
PdW03:HTR62	30988	33321	g6919.t1	IPR021842	DUF3435
PdW03:HTR64	12162	13017	g3775.t1	IPR022198	DUF3723
PdW03:HTR64	13030	14251	g3776.t1	IPR022198	DUF3723
PdW03:HTR7	27300	28502	g7319.t1	IPR001005	MYB/SANT
PdW03:HTR8	77294	80809	g10041.t1	IPR021842	DUF3435
R19:HTR38	189041	189445	g4489.t1	IPR021842	DUF3435
R19:HTR38	228082	230410	g4495.t1	IPR022198	DUF3723
PdW03:HTR8	11432	14009	g10017.t1	ENOG503NY7U	PLP
DSM62840:HTR7	98912	100213	g10256.t1	ENOG503P5Q6	CRG
PdW03:HTR13	4757	6058	g10460.t1	ENOG503P5Q6	CRG
IBT35385:HTR61	58489	58964	g10852.t1	ENOG503NY7U	PLP
IBT35385:HTR83	150715	153891	g10987.t1	ENOG503NY7U	PLP
DSM62840:HTR55	59888	61009	g1461.t1	ENOG503NY7U	PLP
PdW03:HTR29	65493	67362	g2344.t1	ENOG503NY7U	PLP
IBT35385:HTR86	230509	233599	g3491.t1	ENOG503NY7U	PLP
IBT35385:HTR107	4122	5420	g3510.t1	ENOG503P5Q6	CRG
R19:HTR38	238857	239390	g4496.t1	ENOG503NY7U	PLP
R19:HTR38	239923	240996	g4497.t1	ENOG503NY7U	PLP
DSM62840:HTR34	20211	22080	g5563.t1	ENOG503NY7U	PLP
R19:HTR44	118927	120225	g6293.t1	ENOG503P5Q6	CRG
