SRG_type	domains	HTR	middle_position	HTR_full	HTR_size	shortest_distance	shortest_distance_relative_size
DUF3435	IPR021842	JA-B-2022:HTR62	48950	Aniger.JA-B-2022_JAPVOS010000011:0-107000	107000	48950	0.457477
DUF3435	IPR011010,IPR013087,IPR021842	JA-B-2022:HTR62	54585	Aniger.JA-B-2022_JAPVOS010000011:0-107000	107000	52415	0.48986
DUF3435	IPR021842	KJC3:HTR1	12776.5	Aniger.KJC3_CM056481:0-227000	227000	12776.5	0.0562841
DUF3723	IPR022198	KJC3:HTR1	136886	Aniger.KJC3_CM056481:0-227000	227000	90114	0.396978
DUF3435	IPR011010,IPR013087,IPR021842	KJC3:HTR21	2961	Aniger.KJC3_CM056483:258000-1138000	880000	2961	0.00336477
DUF3723	IPR022198	KJC3:HTR21	315290	Aniger.KJC3_CM056483:258000-1138000	880000	315290	0.358284
DUF3723	IPR022198	KJC3:HTR21	714867	Aniger.KJC3_CM056483:258000-1138000	880000	165133	0.187651
DUF3435	IPR021842	KJC3:HTR21	799013	Aniger.KJC3_CM056483:258000-1138000	880000	80987	0.0920307
DUF3435	IPR011010,IPR013087,IPR021842	KJC3:HTR21	803941	Aniger.KJC3_CM056483:258000-1138000	880000	76059	0.0864307
DUF3435	IPR021842	KJC3:HTR23	46218	Aniger.KJC3_CM056483:2031000-2219000	188000	46218	0.24584
DUF3723	IPR022198	KJC3:HTR23	52663	Aniger.KJC3_CM056483:2031000-2219000	188000	52663	0.280122
DUF3435	IPR021842	KJC3:HTR30	2378	Aniger.KJC3_CM056483:4666000-5262000	596000	2378	0.00398993
DUF3723	IPR022198	KJC3:HTR30	148094	Aniger.KJC3_CM056483:4666000-5262000	596000	148094	0.24848
DUF3723	IPR022198	KJC3:HTR30	273713	Aniger.KJC3_CM056483:4666000-5262000	596000	273713	0.45925
DUF3723	IPR022198	KJC3:HTR30	331045	Aniger.KJC3_CM056483:4666000-5262000	596000	264955	0.444555
DUF3723	IPR022198	KJC3:HTR30	420324	Aniger.KJC3_CM056483:4666000-5262000	596000	175676	0.294758
DUF3435	IPR021842	KJC3:HTR30	527256	Aniger.KJC3_CM056483:4666000-5262000	596000	68744	0.115342
DUF3723	IPR022198	KJC3:HTR30	566400	Aniger.KJC3_CM056483:4666000-5262000	596000	29600	0.0496644
DUF3723	IPR022198	KJC3:HTR49	343048	Aniger.KJC3_CM056486:3597000-4548000	951000	343048	0.360723
MYB/SANT	IPR001005	KJC3:HTR49	389744	Aniger.KJC3_CM056486:3597000-4548000	951000	389744	0.409825
DUF3435	IPR021842	KJC3:HTR49	500760	Aniger.KJC3_CM056486:3597000-4548000	951000	450240	0.473438
MYB/SANT	IPR001005	KJC3:HTR49	562958	Aniger.KJC3_CM056486:3597000-4548000	951000	388042	0.408036
DUF3723	IPR022198	KJC3:HTR49	699177	Aniger.KJC3_CM056486:3597000-4548000	951000	251823	0.264798
DUF3723	IPR022198	KJC3:HTR49	777126	Aniger.KJC3_CM056486:3597000-4548000	951000	173874	0.182833
DUF3435	IPR021842	KJC3:HTR49	809609	Aniger.KJC3_CM056486:3597000-4548000	951000	141391	0.148676
DUF3723	IPR022198	KJC3:HTR49	840932	Aniger.KJC3_CM056486:3597000-4548000	951000	110068	0.115739
DUF3435	IPR021842	KJC3:HTR49	944989	Aniger.KJC3_CM056486:3597000-4548000	951000	6011	0.00632072
DUF3723	IPR022198	KJC3:HTR5	80733	Aniger.KJC3_CM056481:3602000-4135556	533556	80733	0.151311
DUF3435	IPR021842	KJC3:HTR5	194069	Aniger.KJC3_CM056481:3602000-4135556	533556	194069	0.363728
DUF3723	IPR022198	KJC3:HTR5	424641	Aniger.KJC3_CM056481:3602000-4135556	533556	108915	0.20413
DUF3435	IPR011010,IPR013087,IPR013762,IPR021842	KJC3:HTR5	496522	Aniger.KJC3_CM056481:3602000-4135556	533556	37034	0.0694098
DUF3723	IPR022198	KJC3:HTR54	110049	Aniger.KJC3_CM056487:580000-728000	148000	37951	0.256426
DUF3435	IPR021842	KJC3:HTR54	113388	Aniger.KJC3_CM056487:580000-728000	148000	34612	0.233865
DUF3723	IPR022198	KJC3:HTR61	275164	Aniger.KJC3_CM056487:3345000-3679000	334000	58836	0.176156
DUF3435	IPR021842	KJC3:HTR61	330138	Aniger.KJC3_CM056487:3345000-3679000	334000	3862	0.0115629
DUF3723	IPR022198	KJC3:HTR70	135845	Aniger.KJC3_JAPVRD010000009:0-379979	379979	135845	0.357507
DUF3435	IPR021842	KJC3:HTR70	167848	Aniger.KJC3_JAPVRD010000009:0-379979	379979	167848	0.44173
MYB/SANT	IPR001005	KJC3:HTR70	171758	Aniger.KJC3_JAPVRD010000009:0-379979	379979	171758	0.45202
DUF3723	IPR022198	KJC3:HTR70	283464	Aniger.KJC3_JAPVRD010000009:0-379979	379979	96515	0.254001
DUF3723	IPR022198	KJC3:HTR71	18272	Aniger.KJC3_JAPVRD010000010:0-112832	112832	18272	0.16194
MYB/SANT	IPR001005	KJC3:HTR72	224826	Aniger.KJC3_JAPVRD010000012:0-305442	305442	80616	0.263932
DUF3435	IPR021842	KJC3:HTR72	261909	Aniger.KJC3_JAPVRD010000012:0-305442	305442	43533	0.142525
DUF3723	IPR022198	KJC3:HTR74	53434.5	Aniger.KJC3_JAPVRD010000014:0-130519	130519	53434.5	0.4094
DUF3723	IPR022198	KJC3:HTR74	82660.5	Aniger.KJC3_JAPVRD010000014:0-130519	130519	47858.5	0.366678
MYB/SANT	IPR001005	KJC3:HTR75	227847	Aniger.KJC3_JAPVRD010000015:0-277489	277489	49642	0.178897
DUF3723	IPR022198	KJC3:HTR75	261846	Aniger.KJC3_JAPVRD010000015:0-277489	277489	15643	0.0563734
DUF3435	IPR021842	KYF3:HTR37	105611	Aniger.KYF3_CM056478:594000-983000	389000	105611	0.271494
DUF3723	IPR022198	KYF3:HTR37	238816	Aniger.KYF3_CM056478:594000-983000	389000	150184	0.386077
MYB/SANT	IPR001005	KYF3:HTR37	338941	Aniger.KYF3_CM056478:594000-983000	389000	50059	0.128686
DUF3435	IPR021842	KYF3:HTR40	18003.5	Aniger.KYF3_CM056478:3914000-4140000	226000	18003.5	0.0796615
DUF3723	IPR022198	KYF3:HTR40	61119.5	Aniger.KYF3_CM056478:3914000-4140000	226000	61119.5	0.27044
DUF3435	IPR021842	KYF3:HTR40	168136	Aniger.KYF3_CM056478:3914000-4140000	226000	57864	0.256035
DUF3435	IPR011010,IPR013087,IPR021842	KYF3:HTR40	173771	Aniger.KYF3_CM056478:3914000-4140000	226000	52229	0.231102
DUF3435	IPR021842	KYF3:HTR55	117613	Aniger.KYF3_CM056480:542000-1061000	519000	117613	0.226615
DUF3723	IPR022198	KYF3:HTR55	365300	Aniger.KYF3_CM056480:542000-1061000	519000	153700	0.296146
DUF3435	IPR021842	KYF3:HTR55	514285	Aniger.KYF3_CM056480:542000-1061000	519000	4715	0.00908478
DUF3435	IPR021842	KYF3:HTR61	37809	Aniger.KYF3_JAPVRE010000009:0-509400	509400	37809	0.0742226
DUF3435	IPR011010,IPR013762,IPR021842	KYF3:HTR61	329240	Aniger.KYF3_JAPVRE010000009:0-509400	509400	180160	0.353671
DUF3723	IPR022198	KYF3:HTR61	369678	Aniger.KYF3_JAPVRE010000009:0-509400	509400	139722	0.274287
DUF3723	IPR022198	KYF3:HTR61	441541	Aniger.KYF3_JAPVRE010000009:0-509400	509400	67859	0.133214
DUF3435	IPR021842	KYF3:HTR61	499621	Aniger.KYF3_JAPVRE010000009:0-509400	509400	9779	0.0191971
DUF3723	IPR022198	KYF3:HTR62	290966	Aniger.KYF3_JAPVRE010000010:0-827971	827971	290966	0.351421
DUF3723	IPR022198	KYF3:HTR62	416219	Aniger.KYF3_JAPVRE010000010:0-827971	827971	411752	0.497302
DUF3723	IPR022198	KYF3:HTR62	713152	Aniger.KYF3_JAPVRE010000010:0-827971	827971	114819	0.138675
DUF3435	IPR011010,IPR021842	RIB2601:HTR12	165242	Aluchuensis.RIB2601_AP024436:0-256000	256000	90758	0.354523
DUF3435	IPR021842	RIB2601:HTR12	180331	Aluchuensis.RIB2601_AP024436:0-256000	256000	75669	0.295582
DUF3435	IPR011010,IPR013087,IPR021842	WU-2020:HTR1	51997	Aniger.WU-2020_BQMC01000001:480000-700000	220000	51997	0.23635
DUF3435	IPR021842	WU-2020:HTR1	57632	Aniger.WU-2020_BQMC01000001:480000-700000	220000	57632	0.261964
DUF3723	IPR022198	WU-2020:HTR1	164646	Aniger.WU-2020_BQMC01000001:480000-700000	220000	55354	0.251609
DUF3435	IPR021842	WU-2020:HTR1	202678	Aniger.WU-2020_BQMC01000001:480000-700000	220000	17322	0.0787364
DUF3435	IPR011010,IPR013087,IPR013762,IPR021842	WU-2020:HTR18	141574	Aniger.WU-2020_BQMC01000002:4000000-4281074	281074	139500	0.496311
DUF3723	IPR022198	WU-2020:HTR18	207334	Aniger.WU-2020_BQMC01000002:4000000-4281074	281074	73740	0.262351
DUF3435	IPR021842	WU-2020:HTR58	4659	Aniger.WU-2020_BQMC01000009:282000-339000	57000	4659	0.0817368
DUF3723	IPR022198	WU-2020:HTR65	70372.5	Aniger.WU-2020_BQMC01000010:0-100492	100492	30119.5	0.29972
DUF3723	IPR022198	WU-2020:HTR65	71947.5	Aniger.WU-2020_BQMC01000010:0-100492	100492	28544.5	0.284047
DUF3435	IPR013087,IPR021842	WU-2020:HTR9	8454	Aniger.WU-2020_BQMC01000002:828000-994000	166000	8454	0.0509277
DUF3723	IPR022198	WU-2020:HTR9	56654.5	Aniger.WU-2020_BQMC01000002:828000-994000	166000	56654.5	0.341292
DUF3435	IPR021842	WU-2020:HTR9	84323.5	Aniger.WU-2020_BQMC01000002:828000-994000	166000	81676.5	0.492027
DUF3723	IPR022198	WU-2020:HTR9	113991	Aniger.WU-2020_BQMC01000002:828000-994000	166000	52009	0.313307
PLP	ENOG503NY7U	KJC3:HTR71	14168	Aniger.KJC3_JAPVRD010000010:0-112832	112832	14168	0.125567
PLP	ENOG503NY7U	KJC3:HTR71	110457	Aniger.KJC3_JAPVRD010000010:0-112832	112832	2375	0.021049
PLP	ENOG503NY7U	KJC3:HTR61	105634	Aniger.KJC3_CM056487:3345000-3679000	334000	105634	0.316269
PLP	ENOG503NY7U	IFM58123:HTR71	95580	Aawamori.IFM58123_BDHI01000029:2935000-3037249	102249	6669	0.0652231
PLP	ENOG503NY7U	IFM58123:HTR52	130384	Aawamori.IFM58123_BDHI01000021:3182000-3722754	540754	130384	0.241115
PLP	ENOG503NY7U	KJC3:HTR75	257470	Aniger.KJC3_JAPVRD010000015:0-277489	277489	20019	0.0721434
DUF6066	PF20255	IFM58123:HTR39	20395.5	Aawamori.IFM58123_BDHI01000014:3749000-3780000	31000	10604.5	0.342081
PLP	ENOG503NY7U	IFM58123:HTR20	53134.5	Aawamori.IFM58123_BDHI01000007:1072000-1192000	120000	53134.5	0.442788
DUF6066	PF20255	JA-B-2022:HTR11	20106.5	Aniger.JA-B-2022_JAPVOS010000002:3637000-3668000	31000	10893.5	0.351403
DUF6066	PF20255	KJC3:HTR72	297394	Aniger.KJC3_JAPVRD010000012:0-305442	305442	8048	0.0263487
DUF6066	PF20255	WU-2020:HTR65	46924.5	Aniger.WU-2020_BQMC01000010:0-100492	100492	46924.5	0.466948
PLP	ENOG503NY7U	WU-2020:HTR9	26613.5	Aniger.WU-2020_BQMC01000002:828000-994000	166000	26613.5	0.160322
PLP	ENOG503NY7U	KJC3:HTR54	84008	Aniger.KJC3_CM056487:580000-728000	148000	63992	0.432378
PLP	ENOG503NY7U	WU-2020:HTR18	270510	Aniger.WU-2020_BQMC01000002:4000000-4281074	281074	10564	0.0375844
PLP	ENOG503NY7U	KYF3:HTR61	373962	Aniger.KYF3_JAPVRE010000009:0-509400	509400	135438	0.265878
PLP	ENOG503NY7U	KYF3:HTR37	243173	Aniger.KYF3_CM056478:594000-983000	389000	145827	0.374877
PLP	ENOG503NY7U	KYF3:HTR37	295354	Aniger.KYF3_CM056478:594000-983000	389000	93646	0.240735
PLP	ENOG503NY7U	IFM58123:HTR34	1104.5	Aawamori.IFM58123_BDHI01000011:0-38868	38868	1104.5	0.0284167
PLP	ENOG503NY7U	KJC3:HTR49	347418	Aniger.KJC3_CM056486:3597000-4548000	951000	347418	0.365319
DUF6066	PF20255	KJC3:HTR49	750002	Aniger.KJC3_CM056486:3597000-4548000	951000	200998	0.211354
PLP	ENOG503NY7U	KJC3:HTR49	772840	Aniger.KJC3_CM056486:3597000-4548000	951000	178160	0.18734
PLP	ENOG503NY7U	KJC3:HTR49	844880	Aniger.KJC3_CM056486:3597000-4548000	951000	106120	0.111588
PLP	ENOG503NY7U	KJC3:HTR49	846538	Aniger.KJC3_CM056486:3597000-4548000	951000	104462	0.109844
PLP	ENOG503NY7U	IFO4308:HTR15	175424	Aluchuensis.IFO4308_AP024427:4321000-4655000	334000	158576	0.474778
PLP	ENOG503NY7U	H915-1:HTR2	158726	Aniger.H915-1_LLBX01000001:549000-769000	220000	61274	0.278518
PLP	ENOG503NY7U	H915-1:HTR2	160384	Aniger.H915-1_LLBX01000001:549000-769000	220000	59616	0.270982
PLP	ENOG503NY7U	KJC3:HTR1	62670	Aniger.KJC3_CM056481:0-227000	227000	62670	0.276079
PLP	ENOG503NY7U	KJC3:HTR70	131543	Aniger.KJC3_JAPVRD010000009:0-379979	379979	131543	0.346185
PLP	ENOG503NY7U	KJC3:HTR70	287138	Aniger.KJC3_JAPVRD010000009:0-379979	379979	92841	0.244332
PLP	ENOG503NY7U	KJC3:HTR70	288884	Aniger.KJC3_JAPVRD010000009:0-379979	379979	91095	0.239737
DUF6066	PF20255	WU-2223L:HTR47	54807.5	Atubingensis.WU-2223L_BLWE01000013:1386000-1448135	62135	7327.5	0.117929
PLP	ENOG503NY7U	KYF3:HTR40	65091	Aniger.KYF3_CM056478:3914000-4140000	226000	65091	0.288013
PLP	ENOG503NY7U	KYF3:HTR40	66748.5	Aniger.KYF3_CM056478:3914000-4140000	226000	66748.5	0.295347
PLP	ENOG503NY7U	KJC3:HTR23	90122	Aniger.KJC3_CM056483:2031000-2219000	188000	90122	0.479372
PLP	ENOG503NY7U	KJC3:HTR5	150025	Aniger.KJC3_CM056481:3602000-4135556	533556	150025	0.281179
DUF6066	PF20255	KJC3:HTR5	174474	Aniger.KJC3_CM056481:3602000-4135556	533556	174474	0.327002
PLP	ENOG503NY7U	KJC3:HTR5	350045	Aniger.KJC3_CM056481:3602000-4135556	533556	183511	0.34394
PLP	ENOG503NY7U	WU-2020:HTR1	159018	Aniger.WU-2020_BQMC01000001:480000-700000	220000	60982	0.277191
PLP	ENOG503NY7U	WU-2020:HTR1	160675	Aniger.WU-2020_BQMC01000001:480000-700000	220000	59325	0.269659
PLP	ENOG503NY7U	IFM58123:HTR16	3009.5	Aawamori.IFM58123_BDHI01000004:0-125667	125667	3009.5	0.0239482
PLP	ENOG503NY7U	IFM58123:HTR16	4735	Aawamori.IFM58123_BDHI01000004:0-125667	125667	4735	0.0376789
DUF6066	PF20255	IFM58123:HTR16	55162.5	Aawamori.IFM58123_BDHI01000004:0-125667	125667	55162.5	0.438958
PLP	ENOG503NY7U	IFM58123:HTR16	79288	Aawamori.IFM58123_BDHI01000004:0-125667	125667	46379	0.369063
PLP	ENOG503NY7U	IFM58123:HTR32	103778	Aawamori.IFM58123_BDHI01000008:1190000-1294970	104970	1192	0.0113556
DUF6066	PF20255	KJC3:HTR73	10645.5	Aniger.KJC3_JAPVRD010000013:0-206084	206084	10645.5	0.0516561
PLP	ENOG503NY7U	IFM58123:HTR73	45401	Aawamori.IFM58123_BDHI01000031:0-57368	57368	11967	0.208601
PLP	ENOG503NY7U	IFM58123:HTR73	46695	Aawamori.IFM58123_BDHI01000031:0-57368	57368	10673	0.186044
PLP	ENOG503NY7U	IFO4308:HTR23	53884	Aluchuensis.IFO4308_AP024429:215000-1639000	1424000	53884	0.0378399
PLP	ENOG503NY7U	IFO4308:HTR23	544199	Aluchuensis.IFO4308_AP024429:215000-1639000	1424000	544199	0.382162
PLP	ENOG503NY7U	IFO4308:HTR23	746758	Aluchuensis.IFO4308_AP024429:215000-1639000	1424000	677242	0.475591
PLP	ENOG503NY7U	KJC3:HTR73	102946	Aniger.KJC3_JAPVRD010000013:0-206084	206084	102946	0.499534
PLP	ENOG503NY7U	IFO4308:HTR23	1053646	Aluchuensis.IFO4308_AP024429:215000-1639000	1424000	370354	0.26008
PLP	ENOG503NY7U	IFO4308:HTR23	1.14404e+06	Aluchuensis.IFO4308_AP024429:215000-1639000	1424000	279960	0.196601
DUF6066	PF20255	IFO4308:HTR23	1.23029e+06	Aluchuensis.IFO4308_AP024429:215000-1639000	1424000	193710	0.136032
PLP	ENOG503NY7U	IFO4308:HTR23	1.35525e+06	Aluchuensis.IFO4308_AP024429:215000-1639000	1424000	68750	0.0482795
PLP	ENOG503NY7U	JA-B-2022:HTR40	64478	Aniger.JA-B-2022_JAPVOS010000005:3607000-3747753	140753	64478	0.458093
PLP	ENOG503NY7U	JA-B-2022:HTR40	66135.5	Aniger.JA-B-2022_JAPVOS010000005:3607000-3747753	140753	66135.5	0.469869
PLP	ENOG503NY7U	WU-2223L:HTR18	69043.5	Atubingensis.WU-2223L_BLWE01000005:307000-496000	189000	69043.5	0.36531
DUF6066	PF20255	KJC3:HTR21	57432.5	Aniger.KJC3_CM056483:258000-1138000	880000	57432.5	0.0652642
PLP	ENOG503NY7U	KJC3:HTR21	344291	Aniger.KJC3_CM056483:258000-1138000	880000	344291	0.39124
PLP	ENOG503NY7U	KJC3:HTR21	711060	Aniger.KJC3_CM056483:258000-1138000	880000	168940	0.191977
PLP	ENOG503NY7U	KYF3:HTR62	326268	Aniger.KYF3_JAPVRE010000010:0-827971	827971	326268	0.394057
PLP	ENOG503NY7U	KYF3:HTR62	411868	Aniger.KYF3_JAPVRE010000010:0-827971	827971	411868	0.497443
PLP	ENOG503NY7U	KYF3:HTR62	708781	Aniger.KYF3_JAPVRE010000010:0-827971	827971	119190	0.143954
PLP	ENOG503NY7U	KJC3:HTR30	183400	Aniger.KJC3_CM056483:4666000-5262000	596000	183400	0.307718
PLP	ENOG503NY7U	KJC3:HTR30	269363	Aniger.KJC3_CM056483:4666000-5262000	596000	269363	0.451951
PLP	ENOG503NY7U	KJC3:HTR30	415967	Aniger.KJC3_CM056483:4666000-5262000	596000	180033	0.302069
PLP	ENOG503NY7U	KJC3:HTR30	437571	Aniger.KJC3_CM056483:4666000-5262000	596000	158429	0.26582
PLP	ENOG503NY7U	IFM58123:HTR66	139710	Aawamori.IFM58123_BDHI01000029:632000-922000	290000	139710	0.481759
DUF3435	starfish	IFM58123:HTR30	6111.5	Aawamori.IFM58123_BDHI01000008:0-141000	141000	6111.5	0.043344
DUF3435	starfish	IFM58123:HTR47	6138.5	Aawamori.IFM58123_BDHI01000019:0-44435	44435	6138.5	0.138146
DUF3435	starfish	IFM58123:HTR53	41211.5	Aawamori.IFM58123_BDHI01000022:216000-315000	99000	41211.5	0.416278
DUF3435	starfish	IFM58123:HTR55	77292	Aawamori.IFM58123_BDHI01000022:591000-1036994	445994	77292	0.173303
DUF3435	starfish	IFM58123:HTR55	202082	Aawamori.IFM58123_BDHI01000022:591000-1036994	445994	202082	0.453105
DUF3435	starfish	IFM58123:HTR56	9709	Aawamori.IFM58123_BDHI01000024:0-62700	62700	9709	0.154848
DUF3435	starfish	IFM58123:HTR72	93974	Aawamori.IFM58123_BDHI01000030:0-106865	106865	12891	0.120629
DUF3435	starfish	IFO4308:HTR15	52865	Aluchuensis.IFO4308_AP024427:4321000-4655000	334000	52865	0.158278
DUF3435	starfish	IFO4308:HTR15	59834	Aluchuensis.IFO4308_AP024427:4321000-4655000	334000	59834	0.179144
DUF3435	starfish	H915-1:HTR28	35553.5	Aniger.H915-1_LLBX01000004:4767000-4837238	70238	34684.5	0.493814
DUF3435	starfish	JA-B-2022:HTR23	35335	Aniger.JA-B-2022_JAPVOS010000003:4778000-4851111	73111	35335	0.483306
DUF3435	starfish	KJC3:HTR49	304042	Aniger.KJC3_CM056486:3597000-4548000	951000	304042	0.319708
DUF3435	starfish	KJC3:HTR49	721276	Aniger.KJC3_CM056486:3597000-4548000	951000	229724	0.24156
DUF3435	starfish	KJC3:HTR59	62844	Aniger.KJC3_CM056487:1746000-1853000	107000	44156	0.412673
DUF3435	starfish	KJC3:HTR69	185940	Aniger.KJC3_CM056488:4855000-5052431	197431	11491	0.0582026
DUF3435	starfish	KYF3:HTR7	74488	Aniger.KYF3_CM056474:0-110000	110000	35512	0.322836
DUF3435	starfish	WU-2020:HTR36	34786.5	Aniger.WU-2020_BQMC01000007:0-70000	70000	34786.5	0.49695
DUF3435	starfish	WU-2223L:HTR13	18118.5	Atubingensis.WU-2223L_BLWE01000003:1670000-1788000	118000	18118.5	0.153547
DUF3435	starfish	WU-2223L:HTR18	97081	Atubingensis.WU-2223L_BLWE01000005:307000-496000	189000	91919	0.486344
DUF3435	starfish	WU-2223L:HTR29	161906	Atubingensis.WU-2223L_BLWE01000008:1900000-2103000	203000	41094	0.202433
DUF3435	IPR021842	DSM62840:HTR11	3070.5	Pdigitatum.DSM62840_JAAQRF020000011:4624000-4706000	82000	3070.5	0.0374451
DUF3723	IPR022198	DSM62840:HTR26	51287.5	Pdigitatum.DSM62840_JAAQRF020000022:2152000-2299000	147000	51287.5	0.348895
DUF3723	IPR022198	DSM62840:HTR26	58827	Pdigitatum.DSM62840_JAAQRF020000022:2152000-2299000	147000	58827	0.400184
MYB/SANT	IPR001005	DSM62840:HTR31	3359.5	Pdigitatum.DSM62840_JAAQRF020000022:4223000-4293000	70000	3359.5	0.0479929
DUF3435	IPR013087,IPR021842	DSM62840:HTR34	54936.5	Pdigitatum.DSM62840_JAAQRF020000022:5773000-5842000	69000	14063.5	0.203819
DUF3435	IPR021842	DSM62840:HTR43	2028	Pdigitatum.DSM62840_JAAQRF020000025:2322000-2390000	68000	2028	0.0298235
DUF3723	IPR022198	DSM62840:HTR48	96521.5	Pdigitatum.DSM62840_JAAQRF020000026:184000-289000	105000	8478.5	0.0807476
DUF3435	IPR021842	DSM62840:HTR50	46227.5	Pdigitatum.DSM62840_JAAQRF020000026:1148000-1226000	78000	31772.5	0.40734
DUF3435	IPR021842	DSM62840:HTR50	74975	Pdigitatum.DSM62840_JAAQRF020000026:1148000-1226000	78000	3025	0.0387821
MYB/SANT	IPR001005,IPR009057	DSM62840:HTR55	7566.5	Pdigitatum.DSM62840_JAAQRF020000027:777000-853000	76000	7566.5	0.0995592
DUF3723	IPR022198	DSM62840:HTR56	56248.5	Pdigitatum.DSM62840_JAAQRF020000027:926000-1043479	117479	56248.5	0.478796
DUF3435	IPR021842	DSM62840:HTR56	59239.5	Pdigitatum.DSM62840_JAAQRF020000027:926000-1043479	117479	58239.5	0.495744
DUF3435	IPR021842	DSM62840:HTR56	84489	Pdigitatum.DSM62840_JAAQRF020000027:926000-1043479	117479	32990	0.280816
DUF3723	IPR022198	DSM62840:HTR7	48903.5	Pdigitatum.DSM62840_JAAQRF020000011:1443000-1548000	105000	48903.5	0.465748
DUF3723	IPR022198	DSM62840:HTR9	37538	Pdigitatum.DSM62840_JAAQRF020000011:1752000-1825000	73000	35462	0.485781
DUF3723	IPR022198	DSM62840:HTR9	38517.5	Pdigitatum.DSM62840_JAAQRF020000011:1752000-1825000	73000	34482.5	0.472363
DUF3723	IPR022198	IBT35385:HTR83	207364	Pexpansum.IBT35385_JAPWDR010000005:7625000-7854000	229000	21636	0.0944803
DUF3435	IPR021842	IBT35385:HTR83	225820	Pexpansum.IBT35385_JAPWDR010000005:7625000-7854000	229000	3180	0.0138865
DUF3435	IPR013087,IPR021842	IBT35385:HTR86	205445	Pexpansum.IBT35385_JAPWDR010000006:230000-502000	272000	66555	0.244688
DUF3723	IPR022198	IBT35385:HTR86	216980	Pexpansum.IBT35385_JAPWDR010000006:230000-502000	272000	55020	0.202279
DUF3723	IPR022198	IBT35385:HTR86	217819	Pexpansum.IBT35385_JAPWDR010000006:230000-502000	272000	54181	0.199195
DUF3723	IPR022198	IBT35385:HTR86	218370	Pexpansum.IBT35385_JAPWDR010000006:230000-502000	272000	53630	0.197169
MYB/SANT	IPR001005,IPR009057	IBT35385:HTR86	228254	Pexpansum.IBT35385_JAPWDR010000006:230000-502000	272000	43746	0.160831
DUF3723	IPR022198	PdW03:HTR11	34548.5	Pdigitatum.PdW03_CP060774:7481000-7549000	68000	33451.5	0.491934
DUF3723	IPR022198	PdW03:HTR11	35257.5	Pdigitatum.PdW03_CP060774:7481000-7549000	68000	32742.5	0.481507
DUF3723	IPR022198	PdW03:HTR13	56188.5	Pdigitatum.PdW03_CP060774:7766000-7894430	128430	56188.5	0.437503
DUF3435	IPR021842	PdW03:HTR14	46145.5	Pdigitatum.PdW03_CP060775:0-139000	139000	46145.5	0.331982
DUF3435	IPR021842	PdW03:HTR14	77635	Pdigitatum.PdW03_CP060775:0-139000	139000	61365	0.441475
DUF3723	IPR022198	PdW03:HTR14	80119	Pdigitatum.PdW03_CP060775:0-139000	139000	58881	0.423604
MYB/SANT	IPR001005,IPR009057	PdW03:HTR15	68375.5	Pdigitatum.PdW03_CP060775:210000-286000	76000	7624.5	0.100322
DUF3435	IPR013087,IPR021842	PdW03:HTR29	33027.5	Pdigitatum.PdW03_CP060776:1381000-1469000	88000	33027.5	0.375312
MYB/SANT	IPR001005,IPR009057	PdW03:HTR32	66580.5	Pdigitatum.PdW03_CP060776:2951000-3021000	70000	3419.5	0.04885
DUF3435	IPR021842	PdW03:HTR50	36045	Pdigitatum.PdW03_CP060778:582000-667000	85000	36045	0.424059
DUF3435	IPR021842	PdW03:HTR53	66012	Pdigitatum.PdW03_CP060778:1481000-1549000	68000	1988	0.0292353
DUF3435	IPR021842	PdW03:HTR62	3586	Pdigitatum.PdW03_CP060779:1861000-1940000	79000	3586	0.0453924
DUF3435	IPR021842	PdW03:HTR62	32154.5	Pdigitatum.PdW03_CP060779:1861000-1940000	79000	32154.5	0.407019
DUF3723	IPR022198	PdW03:HTR64	12589.5	Pdigitatum.PdW03_CP060779:2800000-2910000	110000	12589.5	0.11445
DUF3723	IPR022198	PdW03:HTR64	13640.5	Pdigitatum.PdW03_CP060779:2800000-2910000	110000	13640.5	0.124005
MYB/SANT	IPR001005	PdW03:HTR7	27901	Pdigitatum.PdW03_CP060774:3436000-3467000	31000	3099	0.0999677
DUF3435	IPR021842	PdW03:HTR8	79051.5	Pdigitatum.PdW03_CP060774:4599000-4681000	82000	2948.5	0.0359573
DUF3435	IPR021842	R19:HTR38	189243	Pexpansum.R19_REGB01000006:3970000-4578000	608000	189243	0.311255
DUF3723	IPR022198	R19:HTR38	229246	Pexpansum.R19_REGB01000006:3970000-4578000	608000	229246	0.377049
PLP	ENOG503NY7U	PdW03:HTR8	12720.5	Pdigitatum.PdW03_CP060774:4599000-4681000	82000	12720.5	0.155128
CRG	ENOG503P5Q6	DSM62840:HTR7	99562.5	Pdigitatum.DSM62840_JAAQRF020000011:1443000-1548000	105000	5437.5	0.0517857
CRG	ENOG503P5Q6	PdW03:HTR13	5407.5	Pdigitatum.PdW03_CP060774:7766000-7894430	128430	5407.5	0.0421046
PLP	ENOG503NY7U	IBT35385:HTR61	58726.5	Pexpansum.IBT35385_JAPWDR010000004:1731000-1801483	70483	11756.5	0.166799
PLP	ENOG503NY7U	IBT35385:HTR83	152303	Pexpansum.IBT35385_JAPWDR010000005:7625000-7854000	229000	76697	0.334921
PLP	ENOG503NY7U	DSM62840:HTR55	60448.5	Pdigitatum.DSM62840_JAAQRF020000027:777000-853000	76000	15551.5	0.204625
